FSC-A	FSC-H	SSC-A	<PE-A>: JAK1	<PerCP-Cy5-5-A>: CD25	<Pacific Blue-A>: pSTAT5	<APC-A>: STAT5
56448	56064	70080	6514.41113	9609.59961	21964.2793	7058.82715
23168	17408	85376	5588.49854	6324.88672	38638.3008	12573.1543
49792	51584	56576	3944.79858	8993.25586	14777.5098	6097.35986
68224	64384	1.52063999e5	10822.4043	28099.4004	41499.2031	18724.0859
23040	21568	62848	4795.78027	7073.6792	20492.9512	5325.85645
53952	47616	1.21791995e5	5345.01758	9757.53027	10888.1582	7876.46973
69440	63488	81728	1534.4126	6456.43311	8681.41602	8758.71484
44096	42624	66624	4325.12158	12009.2666	19813.4902	6550.36328
59328	60480	47808	1662.45581	3637.73779	13661.4277	6779.17139
42304	43648	81344	5885.00195	8284.80762	25174.293	11902.4355
32384	32064	49792	2685.30469	3320.77563	19806.541	6851.9541
55488	54208	95872	6974.16895	6371.16455	20898.4961	10055.0713
67520	68160	85376	4072.18872	7337.26221	19535.1152	9580.3457
51904	53632	71872	5700.66455	10539.8516	28661.4844	11115.3359
42240	40384	91840	4406.48096	10767.0488	24999.1113	9690.56641
32256	27200	88640	7463.22461	20956.7695	25568.9824	11581.502
54272	54592	1.16735995e5	7754.35596	10714.8643	31241.7285	8935.71973
67776	62784	91968	9345.27051	26476.4492	35991.0508	7503.9502
58176	56448	1.07840002e5	6889.1626	11273	30293.3164	13676.5596
67200	71232	77952	3705.96265	5822.41016	20107.6758	6682.51318
46848	43520	77376	5086.06543	12035.9023	16546.2383	12947.1426
32448	30464	62464	3321.62207	3564.14746	38817.9609	8835.57129
58624	54464	60544	3738.10132	8838.76172	22393.5625	10321.0918
58176	59712	73728	6032.40967	14921.2666	16974.8535	12151.7744
48832	47872	1.18656004e5	7079.81543	15925.1592	27508.9141	11283.4199
49920	47232	49920	3962.43115	7179.44238	21792.2734	8932.53516
66688	65472	1.26463997e5	8800.20801	17980.6973	42392.0352	13766.7227
39040	38336	95168	5637.79883	18091.2656	13103.29	15789.2842
1.01056004e5	89856	1.25056005e5	8519.73926	38994.2852	34878.7031	17277.4824
38912	32448	92992	4768.96729	13366.125	21067.4023	8301.35449
39040	31808	1.06816006e5	8941.1875	24071.0996	21776.7344	18830.9434
29888	24960	84928	6235.25977	10087.5635	6033.02979	7179.52588
55040	45952	1.41440001e5	12870.2402	24756.7109	35363.9844	19061.1777
53760	36416	1.45536003e5	10318.7744	23893.4609	40182.1055	18742.0723
49792	47616	69376	5443.33252	3149.94824	20376.7012	6486.24756
64320	69056	81152	3512.09888	4191.0166	29227.1113	9602.03906
51712	47232	66048	5962.12109	15021.1416	4947.88477	7650.83984
65088	68608	75520	5077.52051	16022.335	20781.7676	9894.83789
41984	36928	1.07327998e5	6171.41992	7650.72314	19912.123	6028.08838
27648	19904	1.27232003e5	7223.62012	18122.6152	1225.13293	10799.7275
30272	29952	70720	5509.51221	12935.2246	11217.8408	7907.5791
32000	30528	59520	3690.18872	7043.6875	4895.36035	4968.89502
36160	31744	88064	5992.09814	13401.1035	21030.5781	11983.5996
55296	49152	64256	6185.80908	23181.9922	6131.6582	8071.88818
42624	38336	63296	5295.43799	9416.12598	23384.5488	6388.76953
27648	25024	75200	3610.31055	11698.502	15833.8721	7675.38428
43520	40512	84928	4114.01025	7228.35303	12287.0117	6693.24414
58880	49728	1.09503996e5	6374.89893	16298.4609	19275.4707	17675.4805
29184	22016	58304	3478.25293	6536.61426	22284.5195	7875.15723
21824	18368	65984	3177.71045	10150.0322	14250.7061	6966.84277
57472	55296	76096	2940.23364	9148.66406	20684.4453	8102.7002
46976	44608	61632	5185.95801	9815.0498	13196.0791	6895.50293
40960	37696	63232	4843.3877	4071.93042	23749.084	7014.09424
56512	56064	89408	2750.67456	9348.65625	7262.31836	9006.54785
70016	67776	1.05664003e5	4814.68555	15139.5234	25345.2754	11879.3984
44608	45312	70016	5379.24951	8033.46875	26219.5586	9036.72461
25984	21056	1.41120005e5	11058.6338	16664.7246	58123.8711	11491.2168
74560	79104	76992	4372.92725	7444.0166	23606.2715	9817.12207
59200	56576	1.43807993e5	9224.06836	20319.0957	38541.8672	18701.4316
55680	45696	1.17312002e5	10436.3164	34507.9805	24782.7188	14492.7803
52608	46080	98368	5098.66846	13187.2588	23521.8262	10579.1807
53824	52160	1.03488004e5	7355.99121	11838.6484	34804.9375	14825.7529
31808	29952	70784	4543.79541	7469.91504	15811.0098	8480.4707
36416	34432	98496	4633.02148	6507.12598	18642.7402	10257.8545
21056	18688	47040	2214.66699	4554.15283	2032.58899	3939.35376
66304	59328	1.53471994e5	7688.25977	11581.3174	18895.3203	21746.3633
51392	47360	76672	6478.92188	11720.2139	8994.37109	10921.1543
23616	16384	1.13984001e5	6891.80469	10536.6934	27946.3438	8192.15039
38144	38592	59840	3282.22998	8682.07422	27834.4902	8265.34668
48000	47040	1.00608003e5	5431.70166	14906.7031	18661.9473	12259.7451
73280	70080	57984	5013.26709	3253.36792	6740.85156	11083.9648
29440	26368	73344	5852.26221	10625.7051	3540.64844	8539.40527
38400	36608	59264	5287.14746	13612.2129	26396.0137	11610.1924
44416	43840	65664	4652.91357	12936.9844	26242.623	8038.23682
50688	50880	92672	6913.03955	23111.0488	22053	9395.58301
63552	59200	1.11872005e5	5049.95703	12305.75	22919.6641	13456.2197
38144	39872	75712	3525.95093	7950.65674	19685.7012	8574.40625
17856	12480	71232	5466.5498	14147.4326	8858.93848	7417.74219
86400	82368	1.26655996e5	7601.11377	20830.75	15149.3057	14262.1445
39040	36608	1.07775998e5	7736.47607	15363.7891	35148.9961	12769.3135
39488	35456	83968	7441.36328	9139.14941	28958.8203	9595.03711
21120	20992	62976	4227.76611	10688.6523	17323.2793	8821.4541
44672	41152	73728	5417.5083	15484.9521	15691.332	5887.56641
38464	35840	95168	7342.17529	11119.3838	26484.9102	10942.1719
38400	33024	95616	5939.80811	9807.71875	24461.5195	14165.7676
37568	36480	82752	6871.6582	16361.4248	25219.7832	14034.1631
60288	56896	97664	3258.11255	9406.03125	20823.1406	10455.2275
53952	53760	87488	8556.94824	17239.1387	31567.6074	12896.9365
35136	33408	46592	2647.05103	5104.34375	18835.7637	4636.40039
61632	56640	1.11935997e5	6644.57959	12246.3955	31261.7461	12964.3857
57344	60928	67264	6400.0166	21781.459	18625.1523	14962.457
48256	41472	1.15711999e5	6330.62891	10385.6006	27725.1074	9860.88965
39680	37952	1.28320003e5	8049.22559	15648.9678	29884.4082	10302.6992
60032	58624	1.39328003e5	8659.58984	21248.4688	8456.33398	16382.3193
56256	47296	93376	3146.4646	3965.95996	18135.7578	9647.47852
28992	29376	66240	8428.38965	9752.0459	34870.0273	10893.54
19840	12864	1.04128003e5	5307.06543	9705.59766	34228.2969	10665.6836
66752	67328	82304	4387.9292	7116.45166	15951.6777	8914.75586
37824	38272	48832	4046.91943	6430.76221	16448.709	6404.74023
43520	40960	1.13279998e5	8435.04883	21156.8574	37680.543	16801.4238
31424	20224	83712	6019.49512	10024.5107	16720.1289	11565.3945
93824	91520	86528	5658.45898	14030.002	26842.7227	14452.9463
40768	31360	97984	6489.96533	12961.3018	12228.5371	9085.39746
25024	18112	81408	5231.79883	7501.73633	2808.00562	7972.97021
20864	17024	1.02911997e5	4281.41553	17186.9492	28917.334	9374.25684
62912	62848	80576	4595.63574	4580.06104	16200.1611	6872.02637
44608	44672	81216	4941.90576	6946.5459	15982.5742	10791.8018
32640	26880	93632	6602.01807	18441.3711	31386.7363	9471.24219
19456	14912	60992	4391.64111	7450.61572	1236.83936	8432.37305
22336	19392	53440	4558.50684	3240.2981	20454.8867	6998.54736
41920	39808	94272	5065.95752	5492.58008	31453.9141	8342.32812
42752	39424	1.40864e5	14505.0195	14489.9014	43780.1172	14153.9033
61632	58240	72768	3695.00171	17491.9629	8069.07812	11914.9756
46016	37888	1.37792003e5	7944.40381	21657.9258	43191.8398	18197.7012
44736	36736	87040	4816.81201	13805.46	5384.77197	8158.45166
81984	75264	1.15392005e5	8617.54688	18225.541	51641.2305	14926.2588
69504	64896	1.48671999e5	7374.63281	19432.9824	31273.0352	12707.3809
60096	60288	96448	5064.01514	17102.3496	18435.7402	9208.45508
68608	57472	1.15263999e5	7872.49414	17436.4609	24517.6602	19831.5176
29568	26112	54784	5031.41553	15309.2988	16957.4727	9233.93848
40640	37568	57216	4150.23975	6061.45557	19768.377	7590.55176
92672	90752	82048	7961.16992	10522.6621	29509.8359	9703.08887
42240	38528	73408	5339.89648	14951.7871	21641.4785	16360.3613
28032	26560	66880	4572.10693	5942.771	21549.3184	9440.875
52480	49472	91968	4500.08105	7611.9248	1516.38953	7763.65967
48448	50624	77760	5261.48047	12230.832	35709.5898	10040.6719
39616	39168	62528	7704.58594	6323.3584	22843.8672	8112.41504
50496	47552	67776	5227.68896	7874.55127	13741.7178	8738.53711
51584	46144	98624	6462.69287	25359.6621	3243.69214	15967.2861
41472	24960	1.24671996e5	9101.48926	11582.7646	12712.1641	21186.9004
36864	33344	69760	5252.01318	12128.2461	14068.2295	7963.71436
53056	51712	71872	6653.86182	16306.0566	19560.5781	13545.6533
72384	66432	80000	3288.17578	12123.1895	19329.3887	9240.11523
29120	22016	1.13023996e5	10189.0283	23216.5977	40319.4492	10679.8643
49024	44160	1.13600004e5	6107.25391	13486.0732	19912.625	8951.91113
32960	25664	1.09376001e5	5576.29932	3614.43774	33204.0742	10916.8877
42560	36928	94400	6354.62109	16221.3379	38040.0352	10692.748
39488	38656	62592	2689.60449	8416.47754	27208.7109	6873.61621
21824	19520	92736	6440.79443	6448.70459	16461.8105	7963.22363
58944	59648	92352	6126.82031	14704.1787	5163.67627	8462.94629
52992	51584	55168	3350.84644	6239.56982	25586.4199	6781.64551
54272	54528	1.12256002e5	5390.84912	19524.9707	29399.4023	13404.3242
52224	50752	68544	4422.66943	6948.80371	33495.2422	8378.70801
82560	78464	97152	3627.24268	5137.65186	8710.24316	9902.15332
69184	65152	1.15840006e5	16800.041	5379.07959	34070.707	11921.8398
26560	21760	78464	7665.02441	11265.4102	35377.3203	8591.32031
66496	65024	81088	7607.93457	21219.0391	28622.8496	16634.1348
43072	39936	76736	4999.90479	16019.7881	21693.1973	11327.5381
40832	37376	82752	5907.77051	16823.8633	18140.3867	8033.94971
38656	35136	98752	6843.44189	10650.7314	18843.4629	6519.86963
34560	25024	1.25504005e5	7017.70605	24002.9023	28337.8652	11192.4209
67712	63168	77312	2891.05103	9500.75391	7464.61621	8041.73438
35904	32448	72192	4855.0083	7990.78809	17344.0078	7913.48291
22976	20416	95552	5935.96045	4923.49707	23075.3418	8626.42383
41024	35008	69376	4048.13599	12828.2275	7961.66504	10457.2109
52416	49856	1.25504005e5	8883.5127	23024.2988	33379.3945	10156.3252
38720	34240	67264	5742.42236	19477.5566	26484.9258	10498.6729
70784	64576	89024	4747.12842	14608.4893	12513.417	7871.57129
32128	29568	67136	3721.37085	7791.57275	17702.9531	8845.40918
34048	30144	94976	8444.02832	13960.1543	18996.4121	9538.3291
56320	50752	1.48160005e5	7664.31396	30711.8164	24382.0488	23302.3633
51136	44288	81344	5637.20605	16049.8643	24973.2598	11077.0908
35904	33920	88128	7805.00635	17057.623	33297.207	10554.6992
36800	30016	1.00864005e5	7526.57764	15291.0557	15731.8506	8637.22852
55936	54080	1.03359997e5	6089.17822	6400.23486	35994.0156	7596.66553
80704	79168	86080	3925.79443	12091.5244	13423.7959	14701.752
54656	52800	94208	6739.17529	15109.0723	30916.9375	11337.8652
61440	65408	77504	3160.12891	6369.91943	10809.0547	8224.07129
41472	36928	95104	5892.52148	12975.2217	31938.8574	13537.877
62208	63232	92224	4631.60693	19534.4551	7532.4751	7517.41113
61440	62272	62464	3338.33496	8985.1377	12650.2861	5850.20166
34496	33024	84416	4915.85449	5934.29248	19937.0645	6789.61816
67264	63232	1.21472001e5	6215.74365	26709.459	8738.4248	11573.8105
52736	51328	89536	8032.15918	9729.93164	29462.3711	10330.0918
25088	23616	90432	5157.85254	13296.1553	18385.8555	10094.3232
36672	27712	1.06112003e5	10038.958	25793.4102	60237.5391	17607.8359
38208	36672	1.02592003e5	5456.2915	6312.9834	19117.2207	8090.354
62464	57408	89472	6206.62451	16341.9619	22026.8535	12508.7129
62144	58112	1.33311999e5	9596.32812	27231.2715	36507.0898	11121.3662
87488	80896	1.02144003e5	10158.2529	10266.2861	3138.03955	18285.8711
62464	59584	74816	4281.53467	11333.0801	9147.9707	8093.13672
55616	51008	84096	3816.95996	4135.49561	33206.0742	11487.6191
91776	89664	1.10783994e5	5228.68945	11523.918	24852.3379	8993.7998
32512	28992	68160	5130.38281	6071.88379	21167.1797	7663.96777
33984	35200	82048	6209.04736	11660.3975	32061.5332	9720.49805
81152	82752	80448	4023.38574	10917.6484	15897.0674	14525.4541
71616	56896	1.02976e5	8164.29834	10572.6836	44480.5898	13397.0205
30144	29888	63296	5811.02637	7364.21191	26925.418	7827.6333
43008	43968	93184	5420.7959	14302.9072	9060.52441	10531.3564
52928	50368	1.02784002e5	3709.75757	12009.7891	16347.7705	7154.15039
45632	40576	1.37152004e5	7098.3584	12315.6553	24963.748	15557.4395
75264	74688	75328	3772.6875	18055.0332	11247.1729	12430.9395
65280	58304	1.07327998e5	18708.8379	11038.7861	28583.8574	10361.332
63872	61952	82368	7352.41357	13861.1582	20901.6699	7931.00146
29376	19648	64832	5475.21533	11975.249	26894.084	7108.72852
35520	31936	78400	3859.01953	10850.3291	19075.4824	9204.14258
64640	61952	96896	5057.01807	13740.8584	13389.709	12718.6543
45184	46080	55488	4684.09766	5901.70117	16252.9824	7182.38867
42560	40896	67584	5448.77637	13050.6562	14349.873	8383.20898
27008	18880	1.28191996e5	8459.38867	11880.8027	42586.3359	10745.2852
57920	56128	86464	5079.31104	8848.19043	14850.4619	7994.9707
93184	98048	99840	8469.81055	17806.5645	26128.0723	12421.1533
53248	46592	76352	5284.96533	5088.38721	26738.1836	7794.46143
45888	30016	1.27743995e5	8289.67188	18945.1289	16319.6357	19715.9668
53248	47168	88384	5554.5752	12506.1426	22439.0723	10928.1611
24320	22528	74560	6571.31201	12409.9199	16347.1084	8710.97754
42688	39168	97472	4000.44287	14573.7578	14784.5186	11044.9404
71488	66112	1.01375997e5	8609.73438	12039.4912	20561.375	15085.7109
38016	24256	1.24352002e5	8952.5293	16189.0957	36326.5	14972.6221
56064	53696	1.09247994e5	4837.13672	18594.543	28503.0195	17771.0312
21056	18816	79744	2228.27344	4194.66016	3997.0896	11958.0625
23744	18368	91648	3539.0752	8897.44336	25388.8047	7317.76123
46784	42816	96896	8002.68164	16983.168	26673.5488	13784.335
85824	81664	1.01760006e5	6026.26172	15608.1562	15618.998	12658.626
38144	37440	89344	4606.0791	10691.0664	20408.1719	10748.8164
63104	64640	68608	5327.26611	11405.9863	23501.5234	7215.74365
47488	41600	75968	3652.56592	7052.82715	17218.4238	11571.9805
55680	52352	57856	2530.07275	6640.23193	20751.5586	8276.24805
45888	32384	1.16735995e5	7427.6499	27180.5684	27443.3164	16077.1357
42688	37504	66944	3364.00659	9279.72949	13085.5186	5651.02246
21760	20608	56384	3902.27856	4161.49219	9015.78809	4834.16846
38272	31872	1.02144003e5	7925.18896	16031.9199	15623.3301	13342.3535
24576	20544	55232	5820.29248	17872.5469	7972.47852	9361.45996
52480	44736	94400	7520.24268	12149.1318	34399.8242	9674.62891
99840	94080	96704	6092.41309	15686.0908	31415.5938	16645.3164
47936	46528	80448	5562.62793	5083.79443	26446.7754	8016.83105
31168	32000	61056	4379.60889	7035.45898	1572.95239	7419.78223
50752	46656	94592	8070.47803	15531.6211	28796.9004	12850.3896
33152	32320	73792	5498.91406	12763.1113	14729.5977	6179.63525
39552	31040	1.12320006e5	5840.03027	8933.6416	33465.9922	13292.2168
47232	42944	99328	5893.55762	9057.74414	32773.9648	11614.29
37952	35968	85312	4231.10205	6208.43066	28582.4492	8498.04883
56768	56192	91712	6670.14258	11391.5986	26546.623	10961.9189
35200	31552	58304	4924.4248	10180.9033	19690.0566	6836.48486
75584	68736	1.19615995e5	6906.67383	17825.5918	37958.1055	12771.1299
49664	49216	88064	4191.3584	7891.34229	17345.6816	9188.37598
28992	29120	62144	4244.6958	7664.52441	2943.73804	6767.70166
48128	47488	84096	6820.83496	8220.77441	15200.8623	10781.2041
51776	50368	1.04639995e5	3595.43042	3917.28613	16250.0977	11178.3135
49280	48448	1.11360002e5	9541.62598	12543.1348	19582.3691	9017.77148
58368	56064	1.00479996e5	6595.52197	11289.6592	32094.6699	12733.877
65728	66368	1.15392005e5	6865.3667	17114.9492	25373.5156	14837.9229
32512	31424	83456	5366.84082	6235.55176	50338.0234	13114.3887
26688	21184	87040	4941.6958	3720.45166	14580.6895	9279.49707
43840	45056	86080	7496.1333	14596.2051	22945.8457	11283.6826
53888	54272	78080	4917.43457	13988.2588	660.702759	8598.59961
80512	75840	1.14048004e5	7316.07666	24308.4512	23693.668	14769.2949
85184	74368	1.07327998e5	7660.3584	20499.3496	34732.668	14861.8164
37056	25920	1.17695999e5	4448.29346	4785.896	15965.8545	11546.3857
42752	40576	90624	6031.74951	20354.2246	13332.5205	10582.7822
44544	42368	1.12639999e5	7667.16113	12788.7715	38827.5859	10064.9609
66112	66240	1.16095996e5	10783.9805	21075.873	5373.55371	13497.4561
74816	71488	73728	7020.479	21022.2441	34533.0273	11879.7842
43712	41280	82944	4123.66455	4285.40234	25712.9512	9987.67969
86720	72128	1.11295998e5	4331.21777	6512.85205	33560.6523	12320.8691
40896	39360	68096	4719.57666	9439.29492	3511.46411	11113.0518
29184	28864	65088	3850.62378	1925.79626	2178.78589	4653.58789
91520	88960	96256	7118.28906	12696.833	25793.8691	9522.50195
91456	97152	77632	4976.51904	7386.34961	29937.166	13683.9033
52736	48576	1.32351995e5	5371.80859	9260.34863	21752	9277.83691
31360	30016	70144	3838.67871	5623.85156	18155.8711	7609.68848
47936	45056	85376	3725.04688	11747.4355	18533.7773	9768.52246
70144	63680	1.42079997e5	6858.19629	17424.4199	5338.78467	19164.5195
50496	42368	1.05791998e5	7153.0918	18551.3555	23825.8574	10445.6201
42048	41344	43840	3440.90063	7409.6084	15008.7227	5290.35596
72000	61824	1.46943998e5	9277.89941	21370.8105	32480.9688	17676.9336
63040	64704	88320	4265.57959	6318.94434	36498.3672	15428.3252
42176	41152	94848	5288.1001	11908.0889	26775.4219	8299.6875
59072	48128	72704	5931.979	4879.52148	21752.7754	9156.60742
58304	58752	99712	7520.14648	19370.8047	1220.53088	8353.4248
26112	18944	91904	5974.8501	14104.7031	18152.4688	10072.9053
33408	23872	1.19296002e5	7089.93262	18283.4199	37253.4922	10575.4492
51776	40000	97856	6974.63184	21546.5215	22473.1895	9387.4248
45824	43968	69696	8062.91113	11219.2207	5122.32715	10425.6162
73344	73920	1.0848e5	5604.89795	5709.021	27989.793	9705.98242
46208	39936	74240	7829.07959	15247.7988	19602.4199	9058.79688
60672	63040	1.12767994e5	4640.07715	15188.5195	18922.9805	13944.3369
22912	16448	93120	6016.25293	11160.4189	4963.15088	7828.96484
44160	41600	86272	4776.45703	6358.37305	24264.3164	7485.19238
42880	39616	83520	4298.25	11167.8643	19386.1504	12784.6758
55616	56576	56000	4188.64795	8214.02539	18039.9844	7131.25928
23808	22720	68800	4450.48389	2853.79785	18446.207	6218.51904
97856	1.01248002e5	1.02784002e5	8113.69824	28700.6777	6355.60352	11814.0586
59200	62400	70784	6142.85156	6016.2749	15789.0518	9582.14844
34752	31360	72320	5692.36816	4771.81641	26240.8789	6249.55322
48512	41920	1.11424005e5	5403.8252	7788.44482	33618.3086	12590.5684
33152	35264	51072	3111.19043	5367.31934	17218.002	6617.13525
30976	27712	98944	4702.78564	12704.21	24655.7949	8431.79102
24960	20544	77504	5650.24268	14944.3389	19855.7988	6074.0498
44928	38528	56768	3648.57544	4574.17188	24165.502	6590.11426
39488	36800	84160	3313.78345	7769.01514	14070.5908	9871.99414
53056	56000	47232	3061.14209	8515.2998	2355.1438	8543.07422
69120	68224	94336	5539.97559	15592.2246	6520.90918	6269.771
38976	36096	70592	4117.06836	5129.71387	15062.4971	10323.334
33920	32064	57856	3734.03613	7344.89404	15940.0957	5470.18555
51904	42752	1.07519996e5	7953.49268	6219.44531	37305.0703	9430.50684
34880	29888	97920	4446.2959	19396.2539	19059.6562	9477.23535
24576	22144	48960	4238.88965	4131.45996	30227.3027	8396.04102
29632	29632	51392	3791.33545	4287.34668	16872.5391	7629.52002
67200	69760	93376	4900.03613	10291.9707	27463.6875	16217.8936
26624	16576	1.35487998e5	9746.05664	18534.8926	42475.3906	17929.3066
36544	33280	79296	3380.66138	10425.8398	12047.2217	8640.79688
19072	18240	77376	4041.90918	10977.4902	17034.7617	7972.87793
