FSC-A	FSC-H	SSC-A	<PE-A>: JAK1	<PerCP-Cy5-5-A>: CD25	<Pacific Blue-A>: pSTAT5	<APC-A>: STAT5
63680	59776	1.01504004e5	4247.50635	8153.60107	15024.1367	9342.57617
59648	60224	71296	4857.40527	8492.33984	11233.0898	11044.4258
33088	31488	53952	4496.71826	6278.65088	25538.0566	7529.96289
43328	39360	86336	4662.5752	9681.99219	39284.5352	12200.9102
44992	40128	1.08863997e5	4781.62109	9920.10645	30342.6133	9905.53125
65664	67264	78848	3701.34985	8299.19531	21732.1953	14992.9805
67072	65664	1.29856003e5	7696.14697	17738.4141	33585.7188	13686.4521
43968	28672	96128	4626.03662	7124.3291	22822.6758	8461.60645
68544	67648	1.15968001e5	5075.31445	10550.6221	38305.9023	9306.13965
46784	37504	1.28639996e5	7805.33008	18480.5488	22392.0625	9970.02246
48384	43072	1.30431998e5	4508.60938	8445.2666	27141.2734	8345.28809
34048	33472	1.03232002e5	8352.11523	8046.00195	38494.8906	12041.54
45312	28352	1.15199995e5	4155.88965	11938.6484	19565.9512	13268.8438
42368	41728	98944	4695.12793	9553.96484	21624.9395	9941.21387
73856	71744	1.41952e5	8093.354	17833.3848	32040.6855	17438.1211
60928	56960	95488	7243.4834	18247.3672	13406.3945	13523.2129
56832	55488	99008	5986.24414	15161.3018	12841.1182	12974.6104
32064	27072	90688	9062.93945	12022.6748	28853.2012	9375.58789
45056	39872	91008	8075.56104	12745.5381	32902.2344	7158.38721
55360	45568	1.49376001e5	7545.85889	19581.5391	20600.8203	20141.9434
41920	42048	68672	3532.0918	7721.44092	15362.0752	6880.68262
42048	42176	56320	3242.84326	6227.35205	18810.2422	6031.34619
78208	72832	95744	14255.8086	25535.4199	10931.8896	12551.3965
36800	30080	1.45088005e5	11987.4287	20804.1113	13334.1299	12188.4424
37632	36032	63424	4605.59082	5198.80273	20838.0898	6779.43555
62016	61632	1.00671995e5	3984.57031	5035.58838	28149.6484	10607.584
36032	27008	1.23839998e5	5798.83545	15389.6045	18050.7266	17295.8242
38720	34240	68032	3146.23608	4449.39746	12010.6631	7480.75488
50368	48576	90560	4866.56592	11115.377	42534.582	11361.582
57856	50624	1.25311995e5	6186.72705	29824.0156	24242.125	14152.418
35904	31872	84352	4726.31885	8044.63818	12612.5781	5554.81836
76416	58752	1.12575996e5	7978.23291	16706.5	21577.5	11469.6357
43776	38912	87808	4771.90918	8809.13086	29840.7246	7495.60303
47680	45312	1.01760006e5	7023.07227	10487.4092	30638.6523	10714.9492
76480	72576	99264	12251.0391	7205.05762	22484.1172	11232.085
49152	42432	85952	5412.67139	6091.74268	43640.7383	10802.6895
68480	55616	93248	6411.03076	9676.14941	26844.291	13781.708
62272	54144	76416	5993.2085	15424.0752	25229.1445	10186.9072
45376	43392	1.12575996e5	5526.01562	10588.71	37025.2891	8570.87012
47360	39872	91072	4440.89111	8767.66309	27508.3711	12102.4561
65408	55488	1.19167995e5	5944.35352	13596.8564	30696.1211	14833.9346
54720	52288	56704	4127.04443	4610.93799	20950.7637	10157.3945
32064	31424	70080	4963.28613	12906.2627	5941.33301	5190.9502
35968	29696	85632	3934.53735	4657.45215	11837.3418	5992
32448	29184	53056	3239.06763	5796.73926	13176.3203	5869.58887
48064	50432	1.22943997e5	8346.69434	7724.13086	29255.1641	9658.53418
28672	26880	56128	4288.57422	4118.17725	19160.4258	4147.08545
29440	25088	65408	4557.28271	8233.06641	21903.6465	6711.51123
46208	36928	1.53664007e5	5171.74316	15413.3701	49565.4648	17915.8574
60160	57024	91264	5271.17773	12120.5537	21181.0684	9794.12988
51072	48064	62016	4337.79053	4900.78125	13542.7158	9386.42676
44352	45952	47104	1738.25134	3575.74219	4177.78271	6258.22168
56896	42368	1.40608001e5	5770.39941	8364.10254	50665.7383	13592.3438
1.00864005e5	1.00031996e5	1.15711999e5	4776.08398	6669.17676	15782.7871	7950.06934
76672	74304	61440	3655.52637	5442.46289	13923.2539	9129.52344
55936	37248	1.24671996e5	4283.21484	13339.6641	14820.3535	17965.9434
42176	39040	98304	3356.14624	14152.1572	14417.6074	7179.46436
29056	26048	67328	6077.18799	4634.80908	17353.9766	8171.99658
38336	33728	72768	4171.77734	7761.31641	33170.3398	9116.08301
53952	53824	1.03167999e5	3559.02734	6794.56152	22385.1797	12831.2969
57344	55296	85568	5143.66846	7558.58691	23408.0352	11602.3545
47488	46208	1.13408005e5	7696.38672	20164.6426	5223.89307	12024.9883
73728	67456	71232	5765.74121	8883.39355	13051.8154	8072.75098
36160	35072	1.06623995e5	4360.81738	6158.35645	25371.5469	7201.70459
33728	30784	1.04960001e5	9484.10938	15872.9873	18376.2969	10194.292
74624	69504	99712	6168.17041	12052.7178	21070.6543	7186.30273
21568	17664	53248	4454.1123	8194.86816	20455.9414	8871.31348
69632	70528	54208	4468.34473	11407.0557	21689.3008	7766.68555
42240	39104	1.25311995e5	7023.16211	15980.7598	19152.2148	9993.99902
28800	24128	59456	3021.38306	14769.123	6739.34326	5954.62695
49088	49728	60544	3366.85303	5818.02637	15772.8613	5882.81689
88256	86336	98496	7042.72217	8265.27051	24342.6797	8848.59473
30208	27392	44544	2566.31982	5827.99365	12391.7109	4007.58911
32768	31680	72768	3974.91455	11166.9424	17937.4824	13420.1387
41664	41088	56576	4769.28223	12648.9834	12408.1875	6830.56641
41856	39296	91712	6221.19189	10124.8906	22097.8555	9575.375
59776	51776	69248	5807.5332	11179.7998	22519.9297	11095.8301
55680	55936	94080	5602.97559	11590.2354	30597.959	8208.64844
26048	18368	94528	5828.79395	10828.3086	37075.0234	12237.4023
57920	54912	95296	7564.89062	26313.125	27560.4062	11157.9531
28864	23360	51200	3488.16699	10916	17338.7949	4638.02588
95552	86848	1.28320003e5	6993.45361	17961.8789	27937.043	12411.4688
47808	29440	1.41823997e5	7543.43701	21836.6172	65015.6094	20278.9355
20352	16640	83840	5031.79053	7657.84326	8134.63574	8347.52539
57536	42048	1.42592001e5	6532.625	19546.748	22060.1992	10613.416
41600	40256	91520	3069.53271	4781.40332	18185.959	7801.73242
27584	22400	77248	6037.8501	15900.4531	6239.53564	8835.85156
35840	27776	1.05599999e5	5505.87305	7370.78076	32171.2871	7097.80518
61184	57408	82304	6515.02197	20404.6992	19596.5469	11353.9131
68480	58880	91456	5811.73975	12501.8945	23321.1797	14205.6406
27264	22400	93248	6586.25049	17215.6113	19367.4453	9039.7793
74304	64384	1.23135996e5	5312.76367	11244.874	39425.7227	12030.2129
24576	18880	96640	6318.7207	13251.2773	25224.0605	10869.6885
76864	70784	1.35168004e5	6568.29785	13085.9756	4482.7998	13996.2949
41536	41344	57088	3973.70239	8386.6709	22653.4512	6642.22363
72448	72320	81088	4384.36865	17696.6543	20506.3535	14988.8662
35392	26304	1.12896001e5	5747.74902	14619.0059	12769.5791	11127.5195
44480	37952	1.20063996e5	11087.7832	11273.2832	33152.4922	12381.0234
36416	34688	1.01567996e5	7881.63232	5611.25879	26183.4023	8100.51562
58752	50944	81024	4068.73169	8176.30029	19417.2031	8233.55957
32896	28160	82368	3988.22778	15400.707	15228.2832	8230.63184
59328	50752	1.01696002e5	4175.16992	13135.5723	15668.4766	11234.749
75328	70784	75264	3347.36938	12875.0928	16243.4502	9814.87598
55744	46464	67776	3442.27539	6229.64941	13766.4014	7890.81738
55424	54336	1.02400005e5	5492.82031	15887.7783	23327.7012	8718.3457
92672	84800	1.07584e5	16056.1025	24384.5234	5088.44873	14944.5498
54336	54208	69696	2381.2749	3695.2688	26915.2715	9371.09082
35392	29120	75136	4067.65894	6853.46045	9112.1875	7239.11182
45440	35776	93440	5914.83789	9421.40234	28426.6602	8787.72754
71232	69888	1.32799995e5	5635.27734	7185.51465	23069.8086	10457.7861
59392	42816	69312	4117.56836	13937.6641	19710.9473	12216.9131
42688	41920	72192	5998.35547	9633.91406	18793.2051	8352.14062
54528	46272	89728	4395.26855	11504.3135	18699.3047	11577.4863
39360	38784	99392	5292.68506	10695.1436	23067	9171.04004
94784	89280	1.26847994e5	6817.46777	14715.7891	47235.375	10285.8281
35200	32000	80896	6445.85352	9339.37891	21315.0234	9768.84473
51904	47296	80576	4841.84912	10367.3496	18491.3711	7094.54541
56960	53504	1.06239998e5	7745.11426	13802.4873	13383.8516	10145.7441
47616	43968	1.04703999e5	3836.75806	9582.5293	15571.8975	9848.89062
55040	56320	1.07904005e5	7419.87744	7977.89209	47558.1289	10390.5469
34112	34048	76480	4654.49023	11045.1768	13317.7168	9083.47656
55872	51136	1.02592003e5	4553.33398	18648.1172	29592.6328	10065.041
59200	42304	1.15328002e5	6105.8125	11448.7979	15069.3994	10316.6836
51264	46592	1.00864005e5	4122.14355	13410.1982	16753.4629	6111.58203
39936	39552	73088	3003.88501	6776.18896	11907.374	11335.9854
51776	48384	1.16735995e5	5760.20996	10571.6406	24329.8281	6896.18408
26112	22400	60608	3701.57739	9626.45898	12044.2891	7417.01807
18112	12096	50176	3232.9668	5857.1377	8985	6197.88232
29504	23552	80384	6043.05713	10801.0098	34473.9492	9222.13477
39616	38464	63680	3726.32593	4023.64087	17292.1836	7361.33398
82560	79296	82240	6304.85303	13325.1064	30437.873	7652.20166
52736	49920	1.54175997e5	9254.02246	16110.335	42857.457	16017.1338
72000	71360	1.04512e5	4499.17969	13776.1162	14843.418	12925.1143
35968	33728	70656	6652.07666	7544.07227	14380.9443	7249.9707
53312	48704	1.04384005e5	9136.125	18943.7539	17377.1719	19930.9023
46592	46208	48512	3027.45117	3441.19507	12366.3779	4123.06592
72000	71296	1.27040005e5	9399.59473	24224.8945	37293.4297	14413.0986
27072	24256	55360	4014.40967	13064.7041	16423	4635.09814
85056	82112	75712	4437.88232	12144.8213	9093.27637	7657.80127
44544	38912	72960	4771.79932	7269.88818	23576.8828	7700.2915
46208	38592	82688	2819.01367	10091.1562	14378.0781	8969.73828
74368	62784	85696	4624.1499	16528.0234	28126.3984	12134.2686
82048	80128	95104	10981.6611	21792.2598	13388.2637	8532.40625
52096	42240	1.21407998e5	6619.78125	23387.7246	5717.66553	13866.876
30464	26752	1.12448001e5	4918.74707	16703.5234	33061.6172	7767.94482
1.00223994e5	90880	84864	3713.55518	15375.7354	21661.9219	20281.7285
93696	93440	75200	4407.56201	13123.7607	9668.59082	11731.0703
52032	38592	1.36448002e5	8403.15039	25324.2285	27659.7246	11930.6768
62784	61952	1.17887998e5	7331.09082	9830.73438	25264.6504	15489.4805
45760	44352	1.16032004e5	6332.80908	15108.8584	26218.9609	9514.6123
35584	29248	1.16735995e5	10334.3809	29411.0859	9971.87598	11852.2354
29632	26368	66624	5077.99805	10404.751	22092.1758	7350.34912
52032	49536	70592	4446.60205	9817.00195	36499.3555	13860.6572
67136	62400	84800	5004.43311	7229.17773	18419.6113	10479.4131
32512	30400	71680	4641.77344	4107.06006	19575.4844	8289.99023
81280	74240	1.39712e5	20230.6289	22070.623	50496.1211	13450.416
31296	28672	51968	3756.40479	5630.45117	7891.40527	4049.8186
62144	46912	1.48095999e5	9878.44531	41909.6445	32617.9297	23911.3184
62016	57024	1.0848e5	4577.11768	13021.0273	15246.6582	17606.1699
67264	55616	1.10336006e5	6913.18262	11947.6514	63161.7305	12610.6533
64832	62720	1.21920002e5	8716.2373	10262.6035	38754.0391	10605.6553
43584	38720	94144	8415.7793	17346.4922	23683.8496	7072.54541
42176	29568	84992	4280.06445	11609.0264	25153.0449	6141.96289
62080	54976	87424	5696.36914	6763.64355	25096.7344	11502.5469
52864	50432	62592	2840.88403	8987.63867	16054.8906	8201.2002
59776	58560	77440	3696.39966	12859.2422	21253.6875	7758.52734
61760	57280	73856	4944.59131	11022.6348	1148.00781	5364.27051
82496	80640	1.20640004e5	5331.5498	20743.3945	18943.6738	10029.4316
29888	28992	82816	6382.70508	5536.19531	20136.584	9548.80859
43392	35584	89024	3365.86987	7027.55322	20411.0547	10466.749
72512	70592	1.03296006e5	5828.96387	6541.93066	40806.207	9051.13184
27008	25472	67776	3377.46094	6421.0166	8838.60059	6232.66309
48192	45376	78592	5522.72168	6592.58887	31659.1152	7766.95996
59968	59776	59712	1479.64331	5691.07373	9718.22168	5142.69482
25472	24512	80000	7874.6958	5280.75586	33001.75	9617.97363
40384	37952	54784	4005.33765	10524.6729	20102.1074	11415.623
29120	28736	74560	4568.44287	15092.7607	14488.0615	6905.79932
57472	53504	1.13088e5	8273.04688	13773.6748	31922.3613	9050.19824
48768	48448	76288	2865.73291	17750.4648	5711.29004	6933.86279
43200	41920	69184	1413.29761	7097.06152	5239.27295	4490.91309
21760	19264	66624	4571.50879	11121.6387	17631.4082	5065.04443
69248	70912	1.11743999e5	4080.20312	11004.416	19204.8945	12883.2197
64512	59520	71744	6069.40771	14031.4551	14528.0645	9907.84863
38784	37568	77440	3484.66895	3779.48511	16616.5918	7370.2959
66304	67328	95744	5362.68408	14290.8955	27827.9727	10787.4268
44288	41280	80704	5173.78516	10300.2734	15062.2197	6778.32031
27904	21440	78464	3390.25879	6431.04443	20177.5586	9222.48438
71744	68864	1.11616004e5	5469.15186	22336.2637	28036.4004	11116.8145
57472	55360	90944	5872.00391	18307.4434	18128.959	9899.05566
63488	61952	71744	4962.83447	3066.79419	9580.85449	7089.74707
41664	39744	77696	6566.13916	14063.4883	14330.002	7477.24512
43264	39040	96320	5326.66797	4591.00098	14247.1182	9720.9502
82432	85824	89344	5123.45703	11174.8076	30893.291	10941.001
53120	54464	75904	4477.29785	10517.374	18677.1582	13322.7031
57280	55232	85632	4142.18262	7675.13135	18508.166	6289.9043
84224	84480	1.27103996e5	5769.14844	18354.7676	36619.3594	13272.4229
43200	32832	1.21920002e5	9599.51562	22817.8301	50107.0664	10310.0391
51648	41344	1.27232003e5	7555.51562	15132.6611	11835.4258	10919.4111
39872	35584	73024	3196.04736	14729.9053	15192.2109	6990.59229
33216	25728	88448	4423.30078	11746.2471	31401.0488	13068.501
31488	30336	77888	3684.7627	3776.12915	14251.1875	6721.61963
48960	47232	78464	2919.07007	8375.5127	15949.0664	9344.95703
29952	30912	63360	5715.57568	5520.98047	16895.0566	5470.03955
37632	37376	1.02015996e5	6213.98535	8114.85303	28801.9688	9220.69238
72320	68480	1.41760006e5	6920.74902	20704.2441	22978.5645	14250.5664
46016	39232	1.00992e5	8149.90088	11240.6338	30742.3457	12978.418
19136	11456	65344	3366.03833	9208.34277	14926.3506	5951.08057
77568	74816	1.06816006e5	6710.71826	24457.8203	37940.4727	10984.7764
68992	65024	1.10847998e5	8842.0293	15569.7842	28286.3066	14710.8545
33088	34688	60096	1399.62292	6186.00098	15558.3262	5763.354
84544	82240	1.13984001e5	3588.31885	6273.55225	24644.1602	9693.74512
55168	49280	80704	3869.7937	14012.1689	9352.875	8296.73242
26624	18496	1.08863997e5	7052.43115	9851.99023	28666.2812	5756.48633
38976	37312	79680	2934.48364	8713.48242	16448.9824	7175.31836
41984	38016	1.09568e5	6672.38281	15568.5791	9520.5332	8383.13281
23872	19776	88000	4096.70996	5721.67969	10017.5684	7116.17432
42176	30912	1.28960001e5	5246.14453	20958.5605	13037.4238	11483.3945
46656	44032	70400	5401.09082	8301.28906	25169.9844	8247.24414
59776	61568	82944	5008.64014	10228.7734	21074.5918	10015.0078
49216	40960	1.24863994e5	6895.93994	16870.2891	14424.2559	15982.7607
28480	19328	1.10080004e5	5367.58984	16375.5312	31889.9141	9061.36621
65024	63616	52672	6608.07275	10766.4551	1587.5979	5867.31641
35776	29120	1.04576004e5	5727.76367	16342.6338	18917.3008	13563.0918
27264	16832	1.41120005e5	9367.2627	10424.0664	39191.4531	12058.6582
42880	38912	1.41823997e5	9403.18945	11640.1465	37465.1953	14754.6768
39936	32192	76160	3465.90405	5689.54736	18923.5156	5541.54785
49408	49024	1.00800002e5	6495.90381	14522.835	17596.7441	6810.68408
67136	55744	1.26976001e5	6473.66162	21630.8516	13046.7324	14430.5586
53120	54656	98176	4487.39014	7442.90967	12706.4229	7036.28711
40768	39872	1.05727994e5	7631.91553	16049.1934	54624.8086	26162.8281
81792	79040	1.18271995e5	11900.7363	26244.3008	15147.0557	14437.7637
49536	37504	1.16095996e5	4948.54443	12017.0732	1255.48669	14237.0176
30848	22528	72320	5721.07812	3236.33252	17861.293	5769.61426
42688	41216	62656	4157.70312	5495.86035	7428.77686	5603.43506
47552	37632	1.10655999e5	6376.25977	19480.2266	10655.2012	9833.7207
85760	73152	69120	5881.05371	18785.832	9890.22168	17246.8926
53440	51328	77248	3535.573	3883.04761	32078.666	7047.15869
48768	39680	85568	5367.47266	14076.3066	20948.6895	16193.6641
63296	65280	83648	5066.646	8466.9502	20260.3301	7503.03418
27264	19072	1.17504001e5	5200.43896	17762.5703	24062.377	17566.0195
77440	77120	1.25632e5	7442.96436	14270.9482	32082.0645	13209.8193
72256	68736	1.35743999e5	6762.07373	24026.9062	37394.3203	21161.2188
60352	52096	1.09759998e5	6022.30127	7093.72852	38821.3281	8310.66113
44608	34624	1.14815998e5	5027.26367	13137.8662	9087.71875	12213.4043
21184	16128	87296	5163.36914	6020.24854	21092.3867	7279.58838
44608	43904	1.04639995e5	7236.70312	19426.4844	13122.0859	8059.42969
34304	29568	80768	7519.68848	16351.9336	27278.7285	9707.29297
62272	50368	1.26463997e5	4227.4082	14427.3145	12154.3574	8432.15625
62144	49472	1.17695999e5	8743.79492	28330.2207	35476.7461	15450.8516
56768	55232	1.01183999e5	6372.35107	13059.0488	38269.4844	14676.1396
28864	21056	65856	2757.34814	5128.4624	8291.13281	6507.10254
43008	37632	92800	4404.66406	15657.1846	46261.5508	10259.2861
24384	21120	1.08544004e5	7407.41992	8509.19043	36251.8906	9697.95508
24960	20288	1.05151999e5	5578.61816	11812.0166	20526.3555	8784.7666
62528	56448	1.39391994e5	9395.00977	22186.5586	35891.5898	13764.2812
86464	84416	99776	7861.00342	19395.3613	28715.7051	12392.9492
50688	43264	1.08992004e5	8532.46875	14970.0967	17284.3027	13944.1396
41856	37504	98432	3916.77319	10621.9814	18165.4199	6940.42969
74112	68736	95488	5540.40332	9122.12988	1966.88013	7970.55078
53248	51648	89600	5452.68555	14053.9893	19890.832	12292.459
34944	28480	94336	6340.39404	18480.6855	12106.2969	7236.66797
49280	48064	57472	1432.52515	6501.29736	3674.79614	5966.77051
42560	38080	1.19423998e5	5965.16162	7987.61572	32015.2402	9796.94531
34560	26048	76864	2727.28906	5978.86279	7711.03271	6067.5166
74048	77824	1.21791995e5	8723.20801	26238.2656	3698.2356	14841.5312
41664	41984	95552	5291.05518	6147.78564	9960.10352	8458.47461
46336	42304	1.38432002e5	10599.876	17036.75	46080.0469	21418.543
38144	40640	52608	1535.79492	5093.17871	8399.39258	6203.28711
33856	29440	1.17376006e5	6300.5498	7459.09131	24908.9043	8222.86719
33280	29760	94976	3651.40723	10294.623	33706.6445	11367.9434
50560	50688	1.25375998e5	12401.1533	25258.1875	47680.1211	12844.0225
62720	61312	1.54304004e5	6813.98877	21340.9668	25680.7656	13847.3535
56384	53120	71744	6541.79102	12494.8379	19364.3672	8579.02148
43712	41408	1.14751995e5	6251.16455	21147.0254	36205.8203	14983.1445
89920	81792	1.03872001e5	8993.23926	28846.9297	33475.5234	12957.7402
52288	44096	1.15584004e5	5206.69922	6426.82715	16393.7852	12778.999
43328	39104	71360	5146.47998	6832.13965	10274.8076	7423.72266
49472	42880	1.46176004e5	8061.23926	30539.5078	24537.2715	15611.7314
32640	28096	92096	4649.36523	9761.2041	24953.1914	11659.333
37120	31744	96128	6396.39941	6239.99902	22811.6367	10520.0586
26688	18624	1.19231998e5	8214.39746	31179.3496	16512.2441	11728.3691
59520	53056	1.19360006e5	6312.47266	16502.4434	28666.4395	8586.39746
84480	77888	1.33568001e5	16332.792	23690.5039	18564.4805	14128.2334
31488	30464	89728	2344.59131	4444.08838	15973.1895	7419.11719
39360	38016	93376	9412.04785	9572.74609	23983.6387	8817.2207
26048	21376	93248	5266.58838	3895.2019	2568.6936	6495.68652
61312	60224	78656	3658.5376	4742.05273	4650.23193	5985.99316
33536	34176	64960	4647.36182	6458.65186	18477.4043	7417.52051
24896	24192	84992	4921.29053	5656.17139	9831.41504	5504.97461
48064	44864	69568	3090.17261	9779.80762	11457.6533	9575.5625
77184	74880	70656	4868.84473	7381.9292	15753.8535	5847.46484
54208	49664	1.09247994e5	6995.01221	11023.9297	5559.48584	9255.17578
33408	26688	74496	3096.18188	4814.41455	18449.6055	7534.97852
26880	21952	97024	9241.74902	31755.9473	15590.9531	7396.21484
64512	59776	90624	6971.36182	20771.5742	31373.0234	12058.4727
60096	58368	1.35231996e5	7140.62109	14125.3311	52503.5391	16178.0918
56704	48448	94208	2031.13855	7770.26025	8023.78857	6124.88379
27200	25088	98368	4680.28711	6793.36475	24163.3945	9156.09277
67584	65984	81600	6744.33252	9242.94629	22680.0293	10572.5088
44864	35776	85376	2853.52051	7345.1626	3216.1272	5577.44092
44800	43840	78464	7651.70752	19809.373	24825.0547	8491.0127
70016	65216	1.23135996e5	7050.04834	8280.46484	52005.2031	17517.9277
37440	31744	51712	1886.2522	4150.85889	13146.1758	3994.83398
31232	29376	60416	3705.12402	11573.5977	14412.541	7995.38037
78848	76928	59584	4723.04834	8718.64941	12562.6289	7926.03955
58368	59264	1.12896001e5	3921.59009	10733.0195	20040.7109	8577.125
34368	27328	77888	4512.45557	4921.25195	41559.3828	9177.53418
26816	22336	50624	3295.80762	5493.74316	2526.80347	5965.86963
